iter	Passed	Remaining
1126	70852	117752
1127	70912	117684
1128	70977	117625
1129	71042	117566
1130	71120	117528
1131	71194	117484
1132	71242	117396
1133	71310	117341
1134	71371	117276
1135	71434	117212
1136	71501	117156
1137	71557	117082
1138	71607	116998
1139	71662	116923
1140	71719	116851
1141	71783	116789
1142	71829	116699
1143	71875	116609
1144	71931	116535
1145	71982	116452
1146	72046	116392
1147	72105	116323
1148	72170	116264
1149	72236	116206
1150	72294	116136
1151	72349	116061
1152	72402	115982
1153	72457	115906
1154	72508	115825
1155	72566	115754
1156	72609	115661
1157	72671	115595
1158	72719	115510
1159	72754	115403
1160	72811	115331
1161	72863	115252
1162	72923	115184
1163	72983	115119
1164	73048	115059
1165	73098	114976
1166	73166	114922
1167	73221	114847
1168	73283	114783
1169	73335	114703
1170	73379	114612
1171	73450	114562
1172	73526	114520
1173	73579	114443
1174	73634	114369
1175	73686	114289
1176	73754	114234
1177	73826	114186
1178	73888	114123
1179	73947	114054
1180	74004	113983
1181	74052	113897
1182	74112	113830
1183	74170	113761
1184	74242	113713
1185	74302	113645
1186	74354	113568
1187	74432	113527
1188	74497	113468
1189	74542	113379
1190	74591	113296
1191	74642	113216
1192	74710	113162
1193	74766	113089
1194	74823	113018
1195	74880	112946
1196	74935	112873
1197	75010	112829
1198	75073	112766
1199	75148	112723
1200	75223	112678
1201	75269	112591
1202	75312	112499
1203	75362	112417
1204	75411	112335
1205	75459	112250
1206	75515	112178
1207	75571	112106
1208	75624	112028
1209	75660	111927
1210	75715	111854
1211	75771	111782
1212	75848	111739
1213	75904	111668
1214	75954	111586
1215	75996	111494
1216	76075	111456
1217	76118	111366
1218	76173	111292
1219	76221	111208
1220	76263	111115
1221	76331	111061
1222	76414	111029
1223	76475	110963
1224	76531	110892
1225	76594	110830
1226	76662	110775
1227	76712	110695
1228	76769	110625
1229	76831	110562
1230	76901	110510
1231	76960	110444
1232	77011	110363
1233	77063	110286
1234	77118	110214
1235	77195	110172
1236	77252	110102
1237	77305	110025
1238	77362	109956
1239	77436	109910
1240	77497	109845
1241	77559	109782
1242	77618	109714
1243	77700	109679
1244	77777	109637
1245	77827	109557
1246	77874	109474
1247	77933	109406
1248	77989	109334
1249	78046	109264
1250	78114	109209
1251	78163	109129
1252	78204	109036
1253	78252	108954
1254	78298	108869
1255	78342	108781
1256	78393	108703
1257	78452	108636
1258	78498	108551
1259	78568	108498
1260	78613	108412
1261	78658	108326
1262	78718	108261
1263	78789	108210
1264	78865	108167
1265	78904	108073
1266	78963	108005
1267	79009	107920
1268	79073	107861
1269	79142	107807
1270	79191	107727
1271	79245	107654
1272	79297	107578
1273	79352	107505
1274	79424	107457
1275	79498	107410
1276	79555	107340
1277	79621	107283
1278	79672	107205
1279	79731	107138
1280	79786	107067
1281	79856	107015
1282	79915	106949
1283	79999	106915
1284	80076	106873
1285	80140	106812
1286	80196	106742
1287	80250	106668
