iter	Passed	Remaining
1600	100792	88074
1601	100844	88002
1602	100913	87945
1603	100967	87874
1604	101029	87810
1605	101100	87754
1606	101177	87703
1607	101245	87645
1608	101319	87591
1609	101370	87518
1610	101445	87466
1611	101509	87403
1612	101589	87356
1613	101658	87297
1614	101696	87213
1615	101784	87172
1616	101836	87099
1617	101897	87034
1618	101969	86979
1619	102022	86907
1620	102087	86846
1621	102146	86780
1622	102201	86710
1623	102246	86632
1624	102309	86569
1625	102388	86520
1626	102438	86446
1627	102506	86387
1628	102548	86307
1629	102598	86232
1630	102642	86154
1631	102683	86072
1632	102744	86008
1633	102790	85931
1634	102835	85853
1635	102887	85781
1636	102952	85720
1637	103024	85665
1638	103070	85588
1639	103128	85521
1640	103205	85469
1641	103277	85414
1642	103326	85340
1643	103386	85275
1644	103439	85204
1645	103506	85144
1646	103567	85080
1647	103634	85020
1648	103715	84972
1649	103769	84902
1650	103833	84840
1651	103898	84778
1652	103939	84698
1653	103994	84628
1654	104042	84554
1655	104114	84498
1656	104169	84429
1657	104227	84362
1658	104286	84296
1659	104342	84228
1660	104406	84166
